Flow;Density;AveSpeed;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday
37;1.1791559000861327;31.37837837837838;0;0;0;1;0;0;0
37;1.214729370008873;30.45945945945946;0;0;0;1;0;0;0
21;0.5991847826086956;35.04761904761905;0;0;0;1;0;0;0
39;1.2966751918158568;30.076923076923077;0;0;0;1;0;0;0
35;1.3087606837606838;26.742857142857144;0;0;0;1;0;0;0
20;0.6420545746388443;31.15;0;0;0;1;0;0;0
32;0.9660377358490566;33.125;0;0;0;1;0;0;0
45;1.469521044992743;30.622222222222224;0;0;0;1;0;0;0
16;0.5412262156448203;29.5625;0;0;0;1;0;0;0
32;0.9481481481481482;33.75;0;0;0;1;0;0;0
27;0.7788461538461539;34.666666666666664;0;0;0;1;0;0;0
18;0.6078799249530957;29.61111111111111;0;0;0;1;0;0;0
28;0.8367129135538954;33.464285714285715;0;0;0;1;0;0;0
35;1.1177007299270074;31.314285714285713;0;0;0;1;0;0;0
22;0.6522911051212938;33.72727272727273;0;0;0;1;0;0;0
32;0.9743101807802094;32.84375;0;0;0;1;0;0;0
35;1.1778846153846154;29.714285714285715;0;0;0;1;0;0;0
21;0.7217675941080196;29.095238095238095;0;0;0;1;0;0;0
36;1.0927487352445195;32.94444444444444;0;0;0;1;0;0;0
32;0.9334548769371012;34.28125;0;0;0;1;0;0;0
20;0.5997001499250375;33.35;0;0;0;1;0;0;0
29;0.9052744886975242;32.03448275862069;0;0;0;1;0;0;0
40;1.3640238704177323;29.325;0;0;0;1;0;0;0
24;0.7933884297520661;30.25;0;0;0;1;0;0;0
47;1.4260813428018075;32.95744680851064;0;0;0;1;0;0;0
45;1.3499999999999999;33.333333333333336;0;0;0;1;0;0;0
18;0.5704225352112676;31.555555555555557;0;0;0;1;0;0;0
36;1.0596892886345053;33.97222222222222;0;0;0;1;0;0;0
40;1.229823212913144;32.525;0;0;0;1;0;0;0
19;0.5404191616766467;35.1578947368421;0;0;0;1;0;0;0
36;1.0918281381634372;32.97222222222222;0;0;0;1;0;0;0
36;1.100169779286927;32.72222222222222;0;0;0;1;0;0;0
15;0.43352601156069365;34.6;0;0;0;1;0;0;0
32;1.0;32.0;0;0;0;1;0;0;0
28;0.8789237668161435;31.857142857142858;0;0;0;1;0;0;0
20;0.6006006006006006;33.3;0;0;0;1;0;0;0
39;1.247744052502051;31.256410256410255;0;0;0;1;0;0;0
34;1.0414414414414415;32.64705882352941;0;0;0;1;0;0;0
15;0.42293233082706766;35.46666666666667;0;0;0;1;0;0;0
37;1.1475272422464375;32.24324324324324;0;0;0;1;0;0;0
27;0.869928400954654;31.037037037037038;0;0;0;1;0;0;0
21;0.7147487844408428;29.38095238095238;0;0;0;1;0;0;0
30;0.8823529411764706;34.0;0;0;0;1;0;0;0
41;1.2507440476190477;32.78048780487805;0;0;0;1;0;0;0
16;0.504930966469428;31.6875;0;0;0;1;0;0;0
35;1.0927743086529882;32.02857142857143;0;0;0;1;0;0;0
35;1.1589403973509933;30.2;0;0;0;1;0;0;0
17;0.5124113475177304;33.1764705882353;0;0;0;1;0;0;0
35;1.0976702508960574;31.885714285714286;0;0;0;1;0;0;0
30;0.8797653958944281;34.1;0;0;0;1;0;0;0
18;0.5912408759124088;30.444444444444443;0;0;0;1;0;0;0
30;0.974025974025974;30.8;0;0;0;1;0;0;0
35;0.9943181818181818;35.2;0;0;0;1;0;0;0
14;0.3828125;36.57142857142857;0;0;0;1;0;0;0
34;1.262008733624454;26.941176470588236;0;0;0;1;0;0;0
36;1.1076923076923078;32.5;0;0;0;1;0;0;0
10;0.32051282051282054;31.2;0;0;0;1;0;0;0
36;1.0983050847457627;32.77777777777778;0;0;0;1;0;0;0
38;1.306787330316742;29.07894736842105;0;0;0;1;0;0;0
19;0.6245674740484429;30.42105263157895;0;0;0;1;0;0;0
38;1.109062980030722;34.26315789473684;0;0;0;1;0;0;0
48;1.4970760233918128;32.0625;0;0;0;1;0;0;0
11;0.378125;29.09090909090909;0;0;0;1;0;0;0
35;1.094727435210009;31.97142857142857;0;0;0;1;0;0;0
43;1.3094900849858357;32.83720930232558;0;0;0;1;0;0;0
23;0.7148648648648649;32.17391304347826;0;0;0;1;0;0;0
50;1.694915254237288;29.5;0;0;0;1;0;0;0
44;1.422483468038207;30.931818181818183;0;0;0;1;0;0;0
20;0.6389776357827476;31.3;0;0;0;1;0;0;0
35;1.1126248864668484;31.457142857142856;0;0;0;1;0;0;0
39;1.1901408450704227;32.76923076923077;0;0;0;1;0;0;0
19;0.6333333333333333;30.0;0;0;0;1;0;0;0
38;1.2469775474956823;30.473684210526315;0;0;0;1;0;0;0
35;1.2201195219123506;28.685714285714287;0;0;0;1;0;0;0
42;1.5154639175257731;27.714285714285715;0;0;0;1;0;0;0
20;0.6369426751592357;31.4;0;0;0;1;0;0;0
40;1.2232415902140672;32.7;0;0;0;1;0;0;0
32;1.0700104493207943;29.90625;0;0;0;1;0;0;0
18;0.5294117647058824;34.0;0;0;0;1;0;0;0
52;1.681592039800995;30.923076923076923;0;0;0;1;0;0;0
24;0.72544080604534;33.083333333333336;0;0;0;1;0;0;0
44;1.3233082706766917;33.25;0;0;0;1;0;0;0
53;1.6143678160919541;32.83018867924528;0;0;0;1;0;0;0
23;0.7006622516556291;32.82608695652174;0;0;0;1;0;0;0
46;1.452299245024022;31.67391304347826;0;0;0;1;0;0;0
35;1.10062893081761;31.8;0;0;0;1;0;0;0
29;0.8326732673267326;34.827586206896555;0;0;0;1;0;0;0
47;1.4736490993995996;31.893617021276597;0;0;0;1;0;0;0
24;0.8022284122562674;29.916666666666668;0;0;0;1;0;0;0
56;1.7950772753291355;31.196428571428573;0;0;0;1;0;0;0
45;1.471656976744186;30.57777777777778;0;0;0;1;0;0;0
23;0.7148648648648649;32.17391304347826;0;0;0;1;0;0;0
37;1.1720890410958904;31.56756756756757;0;0;0;1;0;0;0
37;1.2190560997328583;30.35135135135135;0;0;0;1;0;0;0
29;0.814922480620155;35.58620689655172;0;0;0;1;0;0;0
39;1.2246376811594202;31.846153846153847;0;0;0;1;0;0;0
18;0.5373134328358209;33.5;0;0;0;1;0;0;0
36;1.1368421052631579;31.666666666666668;0;0;0;1;0;0;0
41;1.249814126394052;32.80487804878049;0;0;0;1;0;0;0
11;0.32791327913279134;33.54545454545455;0;0;0;1;0;0;0
46;1.4849122807017543;30.97826086956522;0;0;0;1;0;0;0
27;0.8688915375446961;31.074074074074073;0;0;0;1;0;0;0
43;1.1406539173349786;37.69767441860465;0;0;0;1;0;0;0
46;1.396699669966997;32.93478260869565;0;0;0;1;0;0;0
19;0.6278260869565218;30.263157894736842;0;0;0;1;0;0;0
38;1.2185654008438818;31.18421052631579;0;0;0;1;0;0;0
29;0.9790454016298021;29.620689655172413;0;0;0;1;0;0;0
15;0.5196304849884527;28.866666666666667;0;0;0;1;0;0;0
30;0.9355509355509355;32.06666666666667;0;0;0;1;0;0;0
21;0.6774193548387096;31.0;0;0;0;1;0;0;0
33;0.9945205479452055;33.18181818181818;0;0;0;1;0;0;0
32;0.9724596391263058;32.90625;0;0;0;1;0;0;0
14;0.34628975265017664;40.42857142857143;0;0;0;1;0;0;0
28;0.930011862396204;30.107142857142858;0;0;0;1;0;0;0
13;0.41421568627450983;31.384615384615383;0;0;0;1;0;0;0
14;0.4279475982532751;32.714285714285715;0;0;0;1;0;0;0
24;0.7218045112781954;33.25;0;0;0;1;0;0;0
16;0.5714285714285714;28.0;0;0;0;1;0;0;0
17;0.6109936575052854;27.823529411764707;0;0;0;1;0;0;0
23;0.7168021680216802;32.08695652173913;0;0;0;1;0;0;0
11;0.40878378378378377;26.90909090909091;0;0;0;1;0;0;0
24;0.7901234567901234;30.375;0;0;0;1;0;0;0
15;0.5011135857461024;29.933333333333334;0;0;0;1;0;0;0
16;0.5565217391304348;28.75;0;0;0;1;0;0;0
12;0.42603550295857984;28.166666666666668;0;0;0;1;0;0;0
18;0.6067415730337078;29.666666666666668;0;0;0;1;0;0;0
15;0.45090180360721444;33.266666666666666;0;0;0;1;0;0;0
20;0.6568144499178982;30.45;0;0;0;1;0;0;0
16;0.5192697768762677;30.8125;0;0;0;1;0;0;0
17;0.53125;32.0;0;0;0;1;0;0;0
19;0.6234887737478412;30.473684210526315;0;0;0;1;0;0;0
16;0.5925925925925926;27.0;0;0;0;1;0;0;0
19;0.6824196597353498;27.842105263157894;0;0;0;1;0;0;0
19;0.6278260869565218;30.263157894736842;0;0;0;1;0;0;0
20;0.62402496099844;32.05;0;0;0;1;0;0;0
26;0.7915690866510539;32.84615384615385;0;0;0;1;0;0;0
20;0.6015037593984962;33.25;0;0;0;1;0;0;0
21;0.6372832369942197;32.95238095238095;0;0;0;1;0;0;0
16;0.5213849287169042;30.6875;0;0;0;1;0;0;0
19;0.6563636363636364;28.94736842105263;0;0;0;1;0;0;0
15;0.5528255528255528;27.133333333333333;0;0;0;1;0;0;0
20;0.6666666666666666;30.0;0;0;0;1;0;0;0
8;0.2962962962962963;27.0;0;0;0;1;0;0;0
16;0.4942084942084942;32.375;0;0;0;1;0;0;0
27;0.9592105263157894;28.14814814814815;0;0;0;1;0;0;0
17;0.5756972111553784;29.529411764705884;0;0;0;1;0;0;0
17;0.5791583166332666;29.352941176470587;0;0;0;1;0;0;0
16;0.5423728813559322;29.5;0;0;0;1;0;0;0
10;0.3816793893129771;26.2;0;0;0;1;0;0;0
10;0.34602076124567477;28.9;0;0;0;1;0;0;0
9;0.3665158371040724;24.555555555555557;0;0;0;1;0;0;0
5;0.2;25.0;0;0;0;1;0;0;0
10;0.36363636363636365;27.5;0;0;0;1;0;0;0
7;0.26063829787234044;26.857142857142858;0;0;0;1;0;0;0
10;0.45454545454545453;22.0;0;0;0;1;0;0;0
12;0.5017421602787456;23.916666666666668;0;0;0;1;0;0;0
6;0.26666666666666666;22.5;0;0;0;1;0;0;0
11;0.3078880407124682;35.72727272727273;0;0;0;1;0;0;0
5;0.21551724137931036;23.2;0;0;0;1;0;0;0
10;0.37037037037037035;27.0;0;0;0;0;1;0;0
6;0.24161073825503357;24.833333333333332;0;0;0;0;1;0;0
5;0.23809523809523808;21.0;0;0;0;0;1;0;0
4;0.16161616161616163;24.75;0;0;0;0;1;0;0
9;0.28222996515679444;31.88888888888889;0;0;0;0;1;0;0
2;0.04081632653061224;49.0;0;0;0;0;1;0;0
6;0.3461538461538462;17.333333333333332;0;0;0;0;1;0;0
5;0.20833333333333334;24.0;0;0;0;0;1;0;0
5;0.308641975308642;16.2;0;0;0;0;1;0;0
9;0.41752577319587625;21.555555555555557;0;0;0;0;1;0;0
5;0.16666666666666666;30.0;0;0;0;0;1;0;0
3;0.12162162162162161;24.666666666666668;0;0;0;0;1;0;0
4;0.1839080459770115;21.75;0;0;0;0;1;0;0
4;0.14414414414414414;27.75;0;0;0;0;1;0;0
3;0.16666666666666666;18.0;0;0;0;0;1;0;0
6;0.2727272727272727;22.0;0;0;0;0;1;0;0
2;0.13333333333333333;15.0;0;0;0;0;1;0;0
3;0.1323529411764706;22.666666666666668;0;0;0;0;1;0;0
3;0.13043478260869565;23.0;0;0;0;0;1;0;0
3;0.1111111111111111;27.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
2;0.10810810810810811;18.5;0;0;0;0;1;0;0
3;0.13432835820895522;22.333333333333332;0;0;0;0;1;0;0
1;0.02564102564102564;39.0;0;0;0;0;1;0;0
1;0.05263157894736842;19.0;0;0;0;0;1;0;0
3;0.12162162162162161;24.666666666666668;0;0;0;0;1;0;0
2;0.07547169811320754;26.5;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
1;0.041666666666666664;24.0;0;0;0;0;1;0;0
2;0.0547945205479452;36.5;0;0;0;0;1;0;0
2;0.09302325581395349;21.5;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
1;0.0625;16.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
1;0.045454545454545456;22.0;0;0;0;0;1;0;0
2;0.06557377049180328;30.5;0;0;0;0;1;0;0
1;0.047619047619047616;21.0;0;0;0;0;1;0;0
1;0.034482758620689655;29.0;0;0;0;0;1;0;0
2;0.06349206349206349;31.5;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
1;0.034482758620689655;29.0;0;0;0;0;1;0;0
1;0.037037037037037035;27.0;0;0;0;0;1;0;0
1;0.1111111111111111;9.0;0;0;0;0;1;0;0
4;0.14285714285714285;28.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
0;0.0;0.0;0;0;0;0;1;0;0
2;0.06451612903225806;31.0;0;0;0;0;1;0;0
8;0.2882882882882883;27.75;0;0;0;0;1;0;0
5;0.15243902439024393;32.8;0;0;0;0;1;0;0
4;0.14814814814814814;27.0;0;0;0;0;1;0;0
4;0.1415929203539823;28.25;0;0;0;0;1;0;0
9;0.32142857142857145;28.0;0;0;0;0;1;0;0
4;0.10526315789473684;38.0;0;0;0;0;1;0;0
12;0.35294117647058826;34.0;0;0;0;0;1;0;0
7;0.23113207547169812;30.285714285714285;0;0;0;0;1;0;0
12;0.4067796610169492;29.5;0;0;0;0;1;0;0
7;0.2;35.0;0;0;0;0;1;0;0
23;0.7197278911564626;31.956521739130434;0;0;0;0;1;0;0
21;0.5872170439414115;35.76190476190476;0;0;0;0;1;0;0
28;0.843918191603875;33.17857142857143;0;0;0;0;1;0;0
12;0.3682864450127877;32.583333333333336;0;0;0;0;1;0;0
24;0.8323699421965318;28.833333333333332;0;0;0;0;1;0;0
15;0.49019607843137253;30.6;0;0;0;0;1;0;0
30;0.9221311475409837;32.53333333333333;0;0;0;0;1;0;0
18;0.5576592082616179;32.27777777777778;0;0;0;0;1;0;0
33;1.0718503937007873;30.78787878787879;0;0;0;0;1;0;0
21;0.6988906497622821;30.047619047619047;0;0;0;0;1;0;0
41;1.4784520668425682;27.73170731707317;0;0;0;0;1;0;0
32;1.145413870246085;27.9375;0;0;0;0;1;0;0
31;1.116144018583043;27.774193548387096;0;0;0;0;1;0;0
26;0.8492462311557789;30.615384615384617;0;0;0;0;1;0;0
39;1.22859450726979;31.743589743589745;0;0;0;0;1;0;0
26;0.7629796839729119;34.07692307692308;0;0;0;0;1;0;0
29;0.9251925192519251;31.344827586206897;0;0;0;0;1;0;0
25;0.7054176072234764;35.44;0;0;0;0;1;0;0
23;0.7622478386167146;30.17391304347826;0;0;0;0;1;0;0
19;0.61082910321489;31.105263157894736;0;0;0;0;1;0;0
38;1.2677787532923617;29.973684210526315;0;0;0;0;1;0;0
24;0.7182044887780549;33.416666666666664;0;0;0;0;1;0;0
31;0.9968879668049793;31.096774193548388;0;0;0;0;1;0;0
21;0.638205499276411;32.904761904761905;0;0;0;0;1;0;0
33;1.0130232558139534;32.57575757575758;0;0;0;0;1;0;0
18;0.5510204081632654;32.666666666666664;0;0;0;0;1;0;0
38;1.1855500821018061;32.05263157894737;0;0;0;0;1;0;0
24;0.7227101631116687;33.208333333333336;0;0;0;0;1;0;0
37;1.168088737201365;31.675675675675677;0;0;0;0;1;0;0
36;1.170731707317073;30.75;0;0;0;0;1;0;0
19;0.659963436928702;28.789473684210527;0;0;0;0;1;0;0
37;1.3100478468899521;28.243243243243242;0;0;0;0;1;0;0
38;1.2033333333333334;31.57894736842105;0;0;0;0;1;0;0
19;0.5596899224806202;33.94736842105263;0;0;0;0;1;0;0
38;1.2394849785407724;30.657894736842106;0;0;0;0;1;0;0
35;1.1416589002795898;30.65714285714286;0;0;0;0;1;0;0
18;0.5625;32.0;0;0;0;0;1;0;0
30;0.9211873080859774;32.56666666666667;0;0;0;0;1;0;0
27;0.810901001112347;33.2962962962963;0;0;0;0;1;0;0
16;0.45714285714285713;35.0;0;0;0;0;1;0;0
42;1.3621621621621622;30.833333333333332;0;0;0;0;1;0;0
36;1.0737365368682683;33.52777777777778;0;0;0;0;1;0;0
16;0.5389473684210526;29.6875;0;0;0;0;1;0;0
37;1.168088737201365;31.675675675675677;0;0;0;0;1;0;0
27;0.8002195389681669;33.74074074074074;0;0;0;0;1;0;0
21;0.6631578947368421;31.666666666666668;0;0;0;0;1;0;0
28;0.9457177322074789;29.607142857142858;0;0;0;0;1;0;0
34;1.0414414414414415;32.64705882352941;0;0;0;0;1;0;0
16;0.5300207039337475;30.1875;0;0;0;0;1;0;0
40;1.2251148545176112;32.65;0;0;0;0;1;0;0
36;1.1602506714413607;31.02777777777778;0;0;0;0;1;0;0
19;0.7037037037037037;27.0;0;0;0;0;1;0;0
38;1.306787330316742;29.07894736842105;0;0;0;0;1;0;0
30;0.9193054136874361;32.63333333333333;0;0;0;0;1;0;0
22;0.606516290726817;36.27272727272727;0;0;0;0;1;0;0
32;1.024;31.25;0;0;0;0;1;0;0
38;1.158908507223114;32.78947368421053;0;0;0;0;1;0;0
16;0.463768115942029;34.5;0;0;0;0;1;0;0
37;1.1863084922010398;31.18918918918919;0;0;0;0;1;0;0
43;1.3141435678749112;32.72093023255814;0;0;0;0;1;0;0
20;0.5943536404160475;33.65;0;0;0;0;1;0;0
34;1.0140350877192983;33.529411764705884;0;0;0;0;1;0;0
34;1.066420664206642;31.88235294117647;0;0;0;0;1;0;0
15;0.47974413646055436;31.266666666666666;0;0;0;0;1;0;0
44;1.3453787352328006;32.70454545454545;0;0;0;0;1;0;0
39;1.2266129032258064;31.794871794871796;0;0;0;0;1;0;0
19;0.5694006309148264;33.36842105263158;0;0;0;0;1;0;0
42;1.3343419062027233;31.476190476190474;0;0;0;0;1;0;0
44;1.3759772565742716;31.977272727272727;0;0;0;0;1;0;0
23;0.7419354838709677;31.0;0;0;0;0;1;0;0
39;1.155775075987842;33.743589743589745;0;0;0;0;1;0;0
27;0.7855603448275861;34.370370370370374;0;0;0;0;1;0;0
19;0.5477996965098635;34.68421052631579;0;0;0;0;1;0;0
29;0.8760416666666666;33.10344827586207;0;0;0;0;1;0;0
27;0.8010989010989011;33.7037037037037;0;0;0;0;1;0;0
12;0.3682864450127877;32.583333333333336;0;0;0;0;1;0;0
36;1.0693069306930694;33.666666666666664;0;0;0;0;1;0;0
40;1.2588512981904014;31.775;0;0;0;0;1;0;0
16;0.4758364312267658;33.625;0;0;0;0;1;0;0
34;1.0605504587155963;32.05882352941177;0;0;0;0;1;0;0
34;1.0557077625570777;32.205882352941174;0;0;0;0;1;0;0
13;0.3995271867612293;32.53846153846154;0;0;0;0;1;0;0
31;0.9979231568016614;31.06451612903226;0;0;0;0;1;0;0
45;1.3682432432432434;32.888888888888886;0;0;0;0;1;0;0
15;0.46487603305785125;32.266666666666666;0;0;0;0;1;0;0
32;1.0049067713444553;31.84375;0;0;0;0;1;0;0
44;1.3878136200716846;31.704545454545453;0;0;0;0;1;0;0
13;0.4604904632152589;28.23076923076923;0;0;0;0;1;0;0
32;1.0148662041625371;31.53125;0;0;0;0;1;0;0
26;0.7943595769682725;32.73076923076923;0;0;0;0;1;0;0
22;0.6788218793828893;32.40909090909091;0;0;0;0;1;0;0
36;1.0945945945945947;32.888888888888886;0;0;0;0;1;0;0
42;1.3144560357675112;31.952380952380953;0;0;0;0;1;0;0
14;0.3912175648702595;35.785714285714285;0;0;0;0;1;0;0
39;1.3089500860585197;29.794871794871796;0;0;0;0;1;0;0
42;1.2847778587035688;32.69047619047619;0;0;0;0;1;0;0
16;0.5818181818181818;27.5;0;0;0;0;1;0;0
44;1.3453787352328006;32.70454545454545;0;0;0;0;1;0;0
50;1.6056518946692357;31.14;0;0;0;0;1;0;0
21;0.638205499276411;32.904761904761905;0;0;0;0;1;0;0
34;1.0167106420404575;33.44117647058823;0;0;0;0;1;0;0
40;1.229823212913144;32.525;0;0;0;0;1;0;0
23;0.6522811344019729;35.26086956521739;0;0;0;0;1;0;0
35;1.2760416666666667;27.428571428571427;0;0;0;0;1;0;0
34;1.2416756176154673;27.38235294117647;0;0;0;0;1;0;0
23;0.7429775280898877;30.956521739130434;0;0;0;0;1;0;0
43;1.3150782361308677;32.69767441860465;0;0;0;0;1;0;0
41;1.3122560499609681;31.24390243902439;0;0;0;0;1;0;0
21;0.5817941952506597;36.095238095238095;0;0;0;0;1;0;0
50;1.6046213093709885;31.16;0;0;0;0;1;0;0
41;1.2526080476900148;32.73170731707317;0;0;0;0;1;0;0
13;0.4543010752688172;28.615384615384617;0;0;0;0;1;0;0
47;1.5835125448028673;29.680851063829788;0;0;0;0;1;0;0
36;1.1029787234042554;32.638888888888886;0;0;0;0;1;0;0
18;0.5320197044334976;33.833333333333336;0;0;0;0;1;0;0
30;0.9977827050997783;30.066666666666666;0;0;0;0;1;0;0
36;1.1172413793103448;32.22222222222222;0;0;0;0;1;0;0
18;0.5586206896551724;32.22222222222222;0;0;0;0;1;0;0
41;1.1730635031402652;34.951219512195124;0;0;0;0;1;0;0
28;0.8662983425414366;32.32142857142857;0;0;0;0;1;0;0
41;1.260119940029985;32.53658536585366;0;0;0;0;1;0;0
18;0.5775401069518716;31.166666666666668;0;0;0;0;1;0;0
42;1.3213483146067415;31.785714285714285;0;0;0;0;1;0;0
41;1.307153965785381;31.365853658536587;0;0;0;0;1;0;0
33;1.0922768304914745;30.21212121212121;0;0;0;0;1;0;0
38;1.2502164502164501;30.394736842105264;0;0;0;0;1;0;0
36;1.1900826446280992;30.25;0;0;0;0;1;0;0
42;1.352760736196319;31.047619047619047;0;0;0;0;1;0;0
55;1.832222895215021;30.01818181818182;0;0;0;0;1;0;0
19;0.6046901172529313;31.42105263157895;0;0;0;0;1;0;0
50;1.5625;32.0;0;0;0;0;1;0;0
39;1.1772445820433435;33.12820512820513;0;0;0;0;1;0;0
29;0.9882491186839013;29.344827586206897;0;0;0;0;1;0;0
41;1.282227307398932;31.975609756097562;0;0;0;0;1;0;0
28;0.9158878504672897;30.571428571428573;0;0;0;0;1;0;0
56;1.7422222222222221;32.142857142857146;0;0;0;0;1;0;0
52;1.6660505237215035;31.21153846153846;0;0;0;0;1;0;0
23;0.6951379763469119;33.08695652173913;0;0;0;0;1;0;0
53;1.6255787037037037;32.60377358490566;0;0;0;0;1;0;0
39;1.2177742193755003;32.02564102564103;0;0;0;0;1;0;0
29;0.8616803278688525;33.6551724137931;0;0;0;0;1;0;0
45;1.3419483101391652;33.53333333333333;0;0;0;0;1;0;0
20;0.676818950930626;29.55;0;0;0;0;1;0;0
50;1.4880952380952381;33.6;0;0;0;0;1;0;0
42;1.2663316582914574;33.166666666666664;0;0;0;0;1;0;0
19;0.5570987654320987;34.10526315789474;0;0;0;0;1;0;0
44;1.388809182209469;31.681818181818183;0;0;0;0;1;0;0
39;1.1873536299765808;32.84615384615385;0;0;0;0;1;0;0
39;1.0718816067653276;36.38461538461539;0;0;0;0;1;0;0
29;0.8861959957850368;32.724137931034484;0;0;0;0;1;0;0
20;0.6451612903225806;31.0;0;0;0;0;1;0;0
35;1.1589403973509933;30.2;0;0;0;0;1;0;0
41;1.2110951008645534;33.853658536585364;0;0;0;0;1;0;0
19;0.6149914821124361;30.894736842105264;0;0;0;0;1;0;0
27;0.8408304498269895;32.111111111111114;0;0;0;0;1;0;0
21;0.6391304347826088;32.857142857142854;0;0;0;0;1;0;0
23;0.6396614268440145;35.95652173913044;0;0;0;0;1;0;0
25;0.8389261744966443;29.8;0;0;0;0;1;0;0
16;0.49230769230769234;32.5;0;0;0;0;1;0;0
31;0.9303000968054211;33.32258064516129;0;0;0;0;1;0;0
39;1.1718027734976886;33.282051282051285;0;0;0;0;1;0;0
13;0.3930232558139535;33.07692307692308;0;0;0;0;1;0;0
30;0.8482563619227144;35.36666666666667;0;0;0;0;1;0;0
14;0.46009389671361506;30.428571428571427;0;0;0;0;1;0;0
28;0.8549618320610687;32.75;0;0;0;0;1;0;0
26;0.7779056386651324;33.42307692307692;0;0;0;0;1;0;0
23;0.7236662106703146;31.782608695652176;0;0;0;0;1;0;0
24;0.9028213166144201;26.583333333333332;0;0;0;0;1;0;0
14;0.4611764705882353;30.357142857142858;0;0;0;0;1;0;0
15;0.5474452554744526;27.4;0;0;0;0;1;0;0
27;0.8814993954050786;30.62962962962963;0;0;0;0;1;0;0
18;0.5586206896551724;32.22222222222222;0;0;0;0;1;0;0
13;0.37142857142857144;35.0;0;0;0;0;1;0;0
20;0.6389776357827476;31.3;0;0;0;0;1;0;0
21;0.7112903225806452;29.523809523809526;0;0;0;0;1;0;0
17;0.5711462450592886;29.764705882352942;0;0;0;0;1;0;0
20;0.6611570247933884;30.25;0;0;0;0;1;0;0
23;0.8201550387596899;28.043478260869566;0;0;0;0;1;0;0
23;0.7535612535612536;30.52173913043478;0;0;0;0;1;0;0
16;0.5059288537549407;31.625;0;0;0;0;1;0;0
19;0.7763440860215054;24.473684210526315;0;0;0;0;1;0;0
21;0.7277227722772277;28.857142857142858;0;0;0;0;1;0;0
13;0.4183168316831683;31.076923076923077;0;0;0;0;1;0;0
18;0.6506024096385542;27.666666666666668;0;0;0;0;1;0;0
13;0.47875354107648727;27.153846153846153;0;0;0;0;1;0;0
24;0.9216;26.041666666666668;0;0;0;0;1;0;0
25;0.8668515950069349;28.84;0;0;0;0;1;0;0
16;0.5435244161358811;29.4375;0;0;0;0;1;0;0
14;0.536986301369863;26.071428571428573;0;0;0;0;1;0;0
19;0.6735074626865671;28.210526315789473;0;0;0;0;1;0;0
25;0.9314456035767511;26.84;0;0;0;0;1;0;0
22;0.7768860353130016;28.318181818181817;0;0;0;0;1;0;0
22;0.7213114754098361;30.5;0;0;0;0;1;0;0
26;0.9013333333333333;28.846153846153847;0;0;0;0;1;0;0
13;0.45552560646900264;28.53846153846154;0;0;0;0;1;0;0
14;0.44954128440366975;31.142857142857142;0;0;0;0;1;0;0
15;0.5514705882352942;27.2;0;0;0;0;1;0;0
18;0.6266924564796905;28.72222222222222;0;0;0;0;1;0;0
18;0.6467065868263473;27.833333333333332;0;0;0;0;1;0;0
21;0.7931654676258993;26.476190476190474;0;0;0;0;1;0;0
13;0.3642241379310345;35.69230769230769;0;0;0;0;1;0;0
14;0.5064599483204134;27.642857142857142;0;0;0;0;1;0;0
15;0.6114130434782609;24.533333333333335;0;0;0;0;1;0;0
18;0.6266924564796905;28.72222222222222;0;0;0;0;1;0;0
10;0.3448275862068966;29.0;0;0;0;0;1;0;0
14;0.4803921568627451;29.142857142857142;0;0;0;0;0;1;0
14;0.4803921568627451;29.142857142857142;0;0;0;0;0;1;0
13;0.4543010752688172;28.615384615384617;0;0;0;0;0;1;0
10;0.37037037037037035;27.0;0;0;0;0;0;1;0
13;0.5044776119402985;25.76923076923077;0;0;0;0;0;1;0
