Flow;Density;AveSpeed;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday
6;0.16363636363636364;36.666666666666664;0;0;0;0;0;0;1
7;0.22374429223744294;31.285714285714285;0;0;0;0;0;0;1
6;0.21176470588235294;28.333333333333332;0;0;0;0;0;0;1
9;0.30798479087452474;29.22222222222222;0;0;0;0;0;0;1
1;0.024390243902439025;41.0;0;0;0;0;0;0;1
8;0.2601626016260163;30.75;0;0;0;0;0;0;1
14;0.45057471264367815;31.071428571428573;0;0;0;0;0;0;1
9;0.253125;35.55555555555556;0;0;0;0;0;0;1
10;0.308641975308642;32.4;0;0;0;0;0;0;1
5;0.18518518518518517;27.0;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
7;0.2578947368421053;27.142857142857142;0;0;0;0;0;0;1
6;0.18947368421052632;31.666666666666668;0;0;0;0;0;0;1
5;0.14044943820224717;35.6;0;0;0;0;0;0;1
16;0.4663023679417122;34.3125;0;0;0;0;0;0;1
9;0.3403361344537815;26.444444444444443;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
10;0.3067484662576687;32.6;0;0;0;0;0;0;1
8;0.26666666666666666;30.0;0;0;0;0;0;0;1
10;0.3389830508474576;29.5;0;0;0;0;0;0;1
6;0.19780219780219782;30.333333333333332;0;0;0;0;0;0;1
5;0.16447368421052633;30.4;0;0;0;0;0;0;1
1;0.018518518518518517;54.0;0;0;0;0;0;0;1
11;0.3980263157894737;27.636363636363637;0;0;0;0;0;0;1
8;0.2711864406779661;29.5;0;0;0;0;0;0;1
8;0.27350427350427353;29.25;0;0;0;0;0;0;1
5;0.21008403361344538;23.8;0;0;0;0;0;0;1
7;0.23786407766990292;29.428571428571427;0;0;0;0;0;0;1
2;0.0425531914893617;47.0;0;0;0;0;0;0;1
13;0.4132029339853301;31.46153846153846;0;0;0;0;0;0;1
13;0.4278481012658228;30.384615384615383;0;0;0;0;0;0;1
13;0.4289340101522843;30.307692307692307;0;0;0;0;0;0;1
4;0.11851851851851852;33.75;0;0;0;0;0;0;1
8;0.2922374429223744;27.375;0;0;0;0;0;0;1
5;0.09328358208955223;53.6;0;0;0;0;0;0;1
10;0.2915451895043732;34.3;0;0;0;0;0;0;1
14;0.4666666666666667;30.0;0;0;0;0;0;0;1
12;0.3850267379679144;31.166666666666668;0;0;0;0;0;0;1
6;0.19780219780219782;30.333333333333332;0;0;0;0;0;0;1
9;0.2892857142857143;31.11111111111111;0;0;0;0;0;0;1
2;0.043478260869565216;46.0;0;0;0;0;0;0;1
7;0.21212121212121213;33.0;0;0;0;0;0;0;1
11;0.3548387096774194;31.0;0;0;0;0;0;0;1
18;0.5848375451263538;30.77777777777778;0;0;0;0;0;0;1
14;0.42424242424242425;33.0;0;0;0;0;0;0;1
10;0.3436426116838488;29.1;0;0;0;0;0;0;1
2;0.04040404040404041;49.5;0;0;0;0;0;0;1
18;0.525974025974026;34.22222222222222;0;0;0;0;0;0;1
11;0.36227544910179643;30.363636363636363;0;0;0;0;0;0;1
13;0.37977528089887636;34.23076923076923;0;0;0;0;0;0;1
18;0.598890942698706;30.055555555555557;0;0;0;0;0;0;1
3;0.09473684210526316;31.666666666666668;0;0;0;0;0;0;1
2;0.042105263157894736;47.5;0;0;0;0;0;0;1
13;0.4366925064599483;29.76923076923077;0;0;0;0;0;0;1
11;0.41580756013745707;26.454545454545453;0;0;0;0;0;0;1
11;0.31266149870801035;35.18181818181818;0;0;0;0;0;0;1
14;0.4444444444444444;31.5;0;0;0;0;0;0;1
10;0.32679738562091504;30.6;0;0;0;0;0;0;1
1;0.027777777777777776;36.0;0;0;0;0;0;0;1
22;0.676923076923077;32.5;0;0;0;0;0;0;1
14;0.42701525054466233;32.785714285714285;0;0;0;0;0;0;1
14;0.3967611336032389;35.285714285714285;0;0;0;0;0;0;1
11;0.36227544910179643;30.363636363636363;0;0;0;0;0;0;1
13;0.42569269521410574;30.53846153846154;0;0;0;0;0;0;1
4;0.09090909090909091;44.0;0;0;0;0;0;0;1
11;0.335180055401662;32.81818181818182;0;0;0;0;0;0;1
19;0.6378091872791519;29.789473684210527;0;0;0;0;0;0;1
11;0.33988764044943814;32.36363636363637;0;0;0;0;0;0;1
14;0.3927855711422845;35.642857142857146;0;0;0;0;0;0;1
2;0.09523809523809523;21.0;0;0;0;0;0;0;1
1;0.022727272727272728;44.0;0;0;0;0;0;0;1
15;0.45824847250509165;32.733333333333334;0;0;0;0;0;0;1
16;0.5601750547045952;28.5625;0;0;0;0;0;0;1
18;0.5031055900621118;35.77777777777778;0;0;0;0;0;0;1
16;0.5322245322245323;30.0625;0;0;0;0;0;0;1
10;0.33444816053511706;29.9;0;0;0;0;0;0;1
8;0.19875776397515527;40.25;0;0;0;0;0;0;1
10;0.3021148036253776;33.1;0;0;0;0;0;0;1
20;0.6420545746388443;31.15;0;0;0;0;0;0;1
24;0.7182044887780549;33.416666666666664;0;0;0;0;0;0;1
17;0.475328947368421;35.76470588235294;0;0;0;0;0;0;1
11;0.378125;29.09090909090909;0;0;0;0;0;0;1
5;0.13513513513513514;37.0;0;0;0;0;0;0;1
19;0.6300174520069808;30.157894736842106;0;0;0;0;0;0;1
8;0.2397003745318352;33.375;0;0;0;0;0;0;1
15;0.49889135254988914;30.066666666666666;0;0;0;0;0;0;1
17;0.5264116575591985;32.294117647058826;0;0;0;0;0;0;1
10;0.3597122302158273;27.8;0;0;0;0;0;0;1
8;0.21843003412969283;36.625;0;0;0;0;0;0;1
19;0.6267361111111112;30.31578947368421;0;0;0;0;0;0;1
22;0.663013698630137;33.18181818181818;0;0;0;0;0;0;1
14;0.43946188340807174;31.857142857142858;0;0;0;0;0;0;1
11;0.3611940298507463;30.454545454545453;0;0;0;0;0;0;1
8;0.24150943396226415;33.125;0;0;0;0;0;0;1
15;0.37625418060200666;39.86666666666667;0;0;0;0;0;0;1
24;0.6990291262135921;34.333333333333336;0;0;0;0;0;0;1
21;0.7182410423452769;29.238095238095237;0;0;0;0;0;0;1
18;0.5796064400715564;31.055555555555557;0;0;0;0;0;0;1
19;0.552833078101072;34.36842105263158;0;0;0;0;0;0;1
10;0.3105590062111801;32.2;0;0;0;0;0;0;1
13;0.3580508474576271;36.30769230769231;0;0;0;0;0;0;1
17;0.5411985018726592;31.41176470588235;0;0;0;0;0;0;1
18;0.552901023890785;32.55555555555556;0;0;0;0;0;0;1
16;0.4758364312267658;33.625;0;0;0;0;0;0;1
15;0.5033557046979865;29.8;0;0;0;0;0;0;1
6;0.22929936305732482;26.166666666666668;0;0;0;0;0;0;1
13;0.37977528089887636;34.23076923076923;0;0;0;0;0;0;1
26;0.7815028901734105;33.26923076923077;0;0;0;0;0;0;1
22;0.7065693430656934;31.136363636363637;0;0;0;0;0;0;1
22;0.669432918395574;32.86363636363637;0;0;0;0;0;0;1
11;0.34971098265895956;31.454545454545453;0;0;0;0;0;0;1
10;0.36496350364963503;27.4;0;0;0;0;0;0;1
14;0.3783783783783784;37.0;0;0;0;0;0;0;1
18;0.5538461538461539;32.5;0;0;0;0;0;0;1
19;0.6192109777015437;30.68421052631579;0;0;0;0;0;0;1
17;0.5391791044776119;31.529411764705884;0;0;0;0;0;0;1
14;0.4233261339092873;33.07142857142857;0;0;0;0;0;0;1
10;0.36764705882352944;27.2;0;0;0;0;0;0;1
16;0.5130260521042084;31.1875;0;0;0;0;0;0;1
18;0.5538461538461539;32.5;0;0;0;0;0;0;1
22;0.7322239031770045;30.045454545454547;0;0;0;0;0;0;1
15;0.45824847250509165;32.733333333333334;0;0;0;0;0;0;1
13;0.36659436008676793;35.46153846153846;0;0;0;0;0;0;1
10;0.3448275862068966;29.0;0;0;0;0;0;0;1
4;0.11764705882352941;34.0;0;0;0;0;0;0;1
15;0.46777546777546775;32.06666666666667;0;0;0;0;0;0;1
17;0.5504761904761905;30.88235294117647;0;0;0;0;0;0;1
13;0.3967136150234742;32.76923076923077;0;0;0;0;0;0;1
20;0.6369426751592357;31.4;0;0;0;0;0;0;1
9;0.3151750972762646;28.555555555555557;0;0;0;0;0;0;1
3;0.075;40.0;0;0;0;0;0;0;1
11;0.36336336336336333;30.272727272727273;0;0;0;0;0;0;1
18;0.6195028680688336;29.055555555555557;0;0;0;0;0;0;1
15;0.4716981132075472;31.8;0;0;0;0;0;0;1
14;0.49246231155778897;28.428571428571427;0;0;0;0;0;0;1
12;0.47058823529411764;25.5;0;0;0;0;0;0;1
6;0.17475728155339804;34.333333333333336;0;0;0;0;0;0;1
10;0.303951367781155;32.9;0;0;0;0;0;0;1
14;0.41880341880341876;33.42857142857143;0;0;0;0;0;0;1
10;0.32679738562091504;30.6;0;0;0;0;0;0;1
13;0.5596026490066225;23.23076923076923;0;0;0;0;0;0;1
11;0.39542483660130723;27.818181818181817;0;0;0;0;0;0;1
3;0.0743801652892562;40.333333333333336;0;0;0;0;0;0;1
13;0.39120370370370366;33.23076923076923;0;0;0;0;0;0;1
6;0.18652849740932645;32.166666666666664;0;0;0;0;0;0;1
13;0.3939393939393939;33.0;0;0;0;0;0;0;1
14;0.4298245614035088;32.57142857142857;0;0;0;0;0;0;1
5;0.17605633802816903;28.4;0;0;0;0;0;0;1
3;0.06716417910447761;44.666666666666664;0;0;0;0;0;0;1
11;0.32791327913279134;33.54545454545455;0;0;0;0;0;0;1
13;0.4052757793764988;32.07692307692308;0;0;0;0;0;0;1
13;0.4082125603864734;31.846153846153847;0;0;0;0;0;0;1
13;0.47075208913649025;27.615384615384617;0;0;0;0;0;0;1
8;0.29493087557603687;27.125;0;0;0;0;0;0;1
5;0.1282051282051282;39.0;0;0;0;0;0;0;1
15;0.4807692307692308;31.2;0;0;0;0;0;0;1
16;0.523517382413088;30.5625;0;0;0;0;0;0;1
10;0.3546099290780142;28.2;0;0;0;0;0;0;1
7;0.2067510548523207;33.857142857142854;0;0;0;0;0;0;1
11;0.39672131147540984;27.727272727272727;0;0;0;0;0;0;1
4;0.1095890410958904;36.5;0;0;0;0;0;0;1
12;0.4011142061281337;29.916666666666668;0;0;0;0;0;0;1
12;0.3923705722070845;30.583333333333332;0;0;0;0;0;0;1
16;0.5009784735812133;31.9375;0;0;0;0;0;0;1
12;0.3730569948186529;32.166666666666664;0;0;0;0;0;0;1
9;0.3033707865168539;29.666666666666668;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
12;0.34866828087167073;34.416666666666664;0;0;0;0;0;0;1
7;0.18014705882352944;38.857142857142854;0;0;0;0;0;0;1
16;0.48120300751879697;33.25;0;0;0;0;0;0;1
7;0.25388601036269426;27.571428571428573;0;0;0;0;0;0;1
10;0.37453183520599254;26.7;0;0;0;0;0;0;1
1;0.02127659574468085;47.0;0;0;0;0;0;0;1
15;0.4098360655737705;36.6;0;0;0;0;0;0;1
15;0.4128440366972477;36.333333333333336;0;0;0;0;0;0;1
9;0.25471698113207547;35.333333333333336;0;0;0;0;0;0;1
7;0.26063829787234044;26.857142857142858;0;0;0;0;0;0;1
6;0.21951219512195122;27.333333333333332;0;0;0;0;0;0;1
1;0.03125;32.0;0;0;0;0;0;0;1
12;0.3564356435643565;33.666666666666664;0;0;0;0;0;0;1
13;0.37723214285714285;34.46153846153846;0;0;0;0;0;0;1
14;0.3975659229208925;35.214285714285715;0;0;0;0;0;0;1
6;0.1773399014778325;33.833333333333336;0;0;0;0;0;0;1
11;0.3865814696485623;28.454545454545453;0;0;0;0;0;0;1
1;0.022222222222222223;45.0;0;0;0;0;0;0;1
7;0.18702290076335876;37.42857142857143;0;0;0;0;0;0;1
8;0.2490272373540856;32.125;0;0;0;0;0;0;1
10;0.32051282051282054;31.2;0;0;0;0;0;0;1
11;0.380503144654088;28.90909090909091;0;0;0;0;0;0;1
8;0.2922374429223744;27.375;0;0;0;0;0;0;1
1;0.018518518518518517;54.0;0;0;0;0;0;0;1
13;0.44591029023746703;29.153846153846153;0;0;0;0;0;0;1
11;0.3342541436464089;32.90909090909091;0;0;0;0;0;0;1
12;0.4044943820224719;29.666666666666668;0;0;0;0;0;0;1
10;0.32786885245901637;30.5;0;0;0;0;0;0;1
6;0.20809248554913296;28.833333333333332;0;0;0;0;0;0;1
3;0.06293706293706294;47.666666666666664;0;0;0;0;0;0;1
10;0.36764705882352944;27.2;0;0;0;0;0;0;1
7;0.2158590308370044;32.42857142857143;0;0;0;0;0;0;1
8;0.2490272373540856;32.125;0;0;0;0;0;0;1
18;0.5015479876160991;35.888888888888886;0;0;0;0;0;0;1
8;0.27705627705627706;28.875;0;0;0;0;0;0;1
5;0.10504201680672269;47.6;0;0;0;0;0;0;1
14;0.4454545454545455;31.428571428571427;0;0;0;0;0;0;1
13;0.38496583143507973;33.76923076923077;0;0;0;0;0;0;1
7;0.21875;32.0;0;0;0;0;0;0;1
11;0.3159268929503916;34.81818181818182;0;0;0;0;0;0;1
8;0.28444444444444444;28.125;0;0;0;0;0;0;1
1;0.01818181818181818;55.0;0;0;0;0;0;0;1
8;0.22857142857142856;35.0;0;0;0;0;0;0;1
7;0.20588235294117646;34.0;0;0;0;0;0;0;1
12;0.3701799485861183;32.416666666666664;0;0;0;0;0;0;1
15;0.47974413646055436;31.266666666666666;0;0;0;0;0;0;1
9;0.3584070796460177;25.11111111111111;0;0;0;0;0;0;1
2;0.0392156862745098;51.0;0;0;0;0;0;0;1
4;0.10256410256410256;39.0;0;0;0;0;0;0;1
11;0.32266666666666666;34.09090909090909;0;0;0;0;0;0;1
14;0.42516268980477223;32.92857142857143;0;0;0;0;0;0;1
8;0.27350427350427353;29.25;0;0;0;0;0;0;1
11;0.38535031847133755;28.545454545454547;0;0;0;0;0;0;1
5;0.12315270935960591;40.6;0;0;0;0;0;0;1
15;0.4411764705882353;34.0;0;0;0;0;0;0;1
12;0.3461538461538462;34.666666666666664;0;0;0;0;0;0;1
12;0.354679802955665;33.833333333333336;0;0;0;0;0;0;1
9;0.2571428571428571;35.0;0;0;0;0;0;0;1
16;0.6139088729016786;26.0625;0;0;0;0;0;0;1
5;0.11961722488038279;41.8;0;0;0;0;0;0;1
7;0.245;28.571428571428573;0;0;0;0;0;0;1
11;0.34670487106017195;31.727272727272727;0;0;0;0;0;0;1
12;0.354679802955665;33.833333333333336;0;0;0;0;0;0;1
13;0.38496583143507973;33.76923076923077;0;0;0;0;0;0;1
10;0.34965034965034963;28.6;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
15;0.4697286012526096;31.933333333333334;0;0;0;0;0;0;1
12;0.37597911227154046;31.916666666666668;0;0;0;0;0;0;1
18;0.5399999999999999;33.333333333333336;0;0;0;0;0;0;1
12;0.4044943820224719;29.666666666666668;0;0;0;0;0;0;1
10;0.3225806451612903;31.0;0;0;0;0;0;0;1
8;0.23880597014925373;33.5;0;0;0;0;0;0;1
16;0.4970873786407767;32.1875;0;0;0;0;0;0;1
12;0.37894736842105264;31.666666666666668;0;0;0;0;0;0;1
14;0.4152542372881356;33.714285714285715;0;0;0;0;0;0;1
8;0.2895927601809955;27.625;0;0;0;0;0;0;1
11;0.34770114942528735;31.636363636363637;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
16;0.5161290322580645;31.0;0;0;0;0;0;0;1
21;0.6237623762376238;33.666666666666664;0;0;0;0;0;0;1
11;0.38412698412698415;28.636363636363637;0;0;0;0;0;0;1
16;0.46715328467153283;34.25;0;0;0;0;0;0;1
12;0.4235294117647059;28.333333333333332;0;0;0;0;0;0;1
1;0.017543859649122806;57.0;0;0;0;0;0;0;1
10;0.3164556962025316;31.6;0;0;0;0;0;0;1
13;0.37389380530973454;34.76923076923077;0;0;0;0;0;0;1
15;0.5125284738041003;29.266666666666666;0;0;0;0;0;0;1
15;0.45546558704453444;32.93333333333333;0;0;0;0;0;0;1
14;0.47115384615384615;29.714285714285715;0;0;0;0;0;0;1
3;0.06382978723404255;47.0;0;0;0;0;0;0;1
13;0.3957845433255269;32.84615384615385;0;0;0;0;0;0;1
14;0.4197002141327624;33.357142857142854;0;0;0;0;0;0;1
13;0.3557894736842105;36.53846153846154;0;0;0;0;0;0;1
12;0.351219512195122;34.166666666666664;0;0;0;0;0;0;1
11;0.35174418604651164;31.272727272727273;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
16;0.4731977818853974;33.8125;0;0;0;0;0;0;1
17;0.5391791044776119;31.529411764705884;0;0;0;0;0;0;1
12;0.37113402061855666;32.333333333333336;0;0;0;0;0;0;1
12;0.4198250728862974;28.583333333333332;0;0;0;0;0;0;1
16;0.4767225325884544;33.5625;0;0;0;0;0;0;1
1;0.02564102564102564;39.0;0;0;0;0;0;0;1
16;0.4980544747081712;32.125;0;0;0;0;0;0;1
14;0.4454545454545455;31.428571428571427;0;0;0;0;0;0;1
20;0.5988023952095809;33.4;0;0;0;0;0;0;1
18;0.5775401069518716;31.166666666666668;0;0;0;0;0;0;1
16;0.5412262156448203;29.5625;0;0;0;0;0;0;1
7;0.17625899280575538;39.714285714285715;0;0;0;0;0;0;1
15;0.49668874172185434;30.2;0;0;0;0;0;0;1
18;0.5785714285714286;31.11111111111111;0;0;0;0;0;0;1
17;0.4881756756756757;34.8235294117647;0;0;0;0;0;0;1
19;0.5898692810457516;32.21052631578947;0;0;0;0;0;0;1
12;0.4161849710982659;28.833333333333332;0;0;0;0;0;0;1
0;0.0;0.0;0;0;0;0;0;0;1
19;0.596694214876033;31.842105263157894;0;0;0;0;0;0;1
16;0.4794007490636704;33.375;0;0;0;0;0;0;1
14;0.41613588110403393;33.642857142857146;0;0;0;0;0;0;1
